age,gender,track,strand,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g7_average,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g8_average,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g9_average,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp,g10_average
15,Male,TVL,IA-AS,91.53,80.3,76.99,77.98,78.21,93.11,90.02,96.23,87.23,89.78,75.56,86.47,79.37,80.31,85.5,75.51,85.21,89.52,84.04,79.57,90.23,99.5,89.87,78.89,81.46,82.03,88.06,94.91,79.31,84.3,95.82,79.88,77.37,82.93,85.39,89.19
17,Female,Academic,ABM,87.26,78.94,77.33,77.14,76.8,86.23,98.97,78.46,83.65,95.71,80.85,78.05,79.33,93.26,80.67,96.39,81.51,84.63,84.36,86.01,89.91,80.84,77.41,98.57,82.27,86.49,87.84,99.17,93.35,87.43,88.16,84.38,97.92,94.72,97.48,87.03
18,Male,TVL,IA-AS,99.1,78.69,83.39,96.91,92.74,81.05,88.66,96.9,83.44,95.33,98.33,98.27,98,85.85,91.69,96.39,82.73,87.81,90.29,93.99,91.89,78.37,92.38,76.92,78.02,99.87,83.51,80.03,82.7,81.88,99.5,77.46,96.57,79.09,82.29,87.54
18,Male,Academic,ABM,95.9,93.01,98.07,88.08,91.1,80.45,96.48,98.7,89.06,90.83,90.58,86.69,93.48,81.3,99.98,97.48,76.42,87.84,80.17,97.55,92.24,95.71,80.32,97.97,77.97,78.37,87.7,98.7,96.25,87.87,81.95,88.68,76.94,97.23,93.66,89.86
15,Male,TVL,ICT,89.66,77.47,84.6,93.32,76.86,80.12,96.2,79.51,91.98,94,78.19,76.14,81.72,77.67,82.4,85.49,80.88,83.07,88.42,79.97,88.35,94.66,81.42,92.81,92.64,98.81,86.28,95.36,82.73,80.67,92.03,89.49,91.17,98.01,86.25,83.78
17,Female,TVL,IA-CES/EPAS,78.87,81.14,79.36,90.63,87.29,88.78,83.59,96.05,85.44,91.32,86.36,76.21,86.44,95.88,90.48,97.78,97.13,90.77,85.5,76.05,82.77,75.16,81.79,80.35,88.86,77.76,86.71,98.31,93.11,88.69,93.4,81.92,95.58,93.83,79.32,87.17
17,Female,TVL,IA-CES/EPAS,98.26,96.89,83.73,86.49,80.5,75.51,77.91,88.74,86.47,84.84,77.38,85.34,87.45,84.65,97.53,91.19,91.6,86.87,94.87,91.83,80.98,82.49,82.53,84.72,78.13,79.34,89.89,81.45,90.82,93.98,80.75,91.35,86.75,78,98.45,87.04
17,Male,TVL,HE,84.47,86.69,95.29,79.86,92.8,95.71,85.85,97.57,88.25,97.93,96.33,82.65,98.97,77.66,89.17,77.26,98.02,87.1,95.84,76.37,81.22,87.71,89.16,90.2,75.89,80.13,86,90.17,82.98,78.44,88.18,84.26,97.58,86.22,98.9,87.27
16,Male,Academic,HUMSS,99.07,75.47,81.46,78.94,81.9,97.58,82.91,80.97,89.26,83.05,95.05,98.48,94.51,96.55,98.49,93.35,79.63,88.47,98.18,89.84,93,94.02,81.18,80.58,83.49,77.67,88.26,89.47,94.92,91.07,87.8,98.04,87.02,84.77,82.66,85.22
15,Male,TVL,HE,98.3,83.99,77.63,99.13,76.81,79.17,78.76,97.04,94.98,78.5,79.35,93.5,95.69,92.51,80.75,98.86,97.96,88.13,99.2,81.2,95.72,97.88,90.81,93.45,76.39,80.11,84.61,92.29,80.48,95.35,93.46,92.25,81.26,99.3,85.03,87.59
17,Male,Academic,STEM,98.62,95.39,84.85,88.66,84.29,76.52,88.14,95.38,87.89,82.5,99.62,87.79,97.93,94.54,92.16,97.07,86.67,93.85,91.51,87.38,90.51,88.14,85.95,85.8,88.72,80.25,88.19,79.94,80.26,75.17,83.69,83.38,91.76,98.14,82.39,92.57
15,Female,Academic,HUMSS,78.96,98.26,87.28,90.67,85.01,96.38,85.01,96.89,89.49,91.88,87.32,88.66,86.2,76.74,77.86,76.94,93.83,88.61,95.88,96.35,78.43,85.94,75.72,80.95,81.98,96.2,88.04,94.57,76.19,98.53,86.45,84.91,81.65,91.52,95.23,86.68
18,Female,Academic,ABM,86.43,98.1,81.05,85.26,80.04,90.39,93.43,78.05,88.6,85.89,77.37,85.89,83.71,91.71,82.92,94.45,96.52,83.51,89.99,80.7,92.34,88.1,87.34,87.77,82.58,83.4,90.74,98.48,95.37,94.78,92.6,80.8,85.6,90.35,85.45,88.73
15,Female,TVL,IA-CES/EPAS,82.51,95.97,91.32,75.11,83.96,96.4,80.39,89.85,87.86,99.75,81.39,95.05,88.87,77.82,83.29,79.26,88.79,87.26,83.74,87.57,90.75,87.11,97.49,87.32,97.6,89.09,87.6,82.39,90.43,81.32,98.66,80.28,98.88,94.12,86.2,85.78
16,Male,Academic,HUMSS,97.86,85.34,79.82,85.27,93.24,92.86,85.17,79.74,91.91,79.48,96.22,94.98,86.22,91.86,77.1,96.19,97.59,88.22,93.65,88.05,83.49,80.67,82.64,99.88,81.83,94.28,93.26,84.48,90.02,91.98,86.43,89.9,75.79,97.57,95.8,86.69
17,Male,Academic,ABM,88.07,93.92,82.46,95.44,91.8,86.37,88.16,93.16,84.62,77.23,81.5,88.42,84.14,83.65,85.29,86.02,96.01,87.22,86.49,99.51,95.73,98.44,95.96,95.67,81.8,92.42,85.89,76.19,82.98,96.28,94.08,81.57,97.88,81.14,81.5,86.05
18,Male,TVL,IA-AS,75.74,88.33,85.34,98.45,77.47,80.99,88.03,84.6,89.38,81.66,89.1,83.36,75.33,83.55,76.63,88.39,83.97,89.26,91.7,78.71,89.97,77.27,92.58,84.38,94.02,88.1,80.49,76.56,88.84,98.6,88.58,91.89,95.08,92.01,75.13,92.23
15,Female,Academic,STEM,96.27,99.74,95.61,99.11,82.56,98.75,94.39,97.35,88.06,97.32,95.76,75.1,93.68,80.52,76.41,81.18,75.94,86.35,93.92,76.22,83.49,80.96,86.03,75.73,77.81,88.03,85.16,81.69,93.93,98.78,81.57,92.2,97.82,78.06,93.83,86.14
17,Male,Academic,ABM,76.55,77.92,75.67,85.8,87.55,93.75,91.38,89.48,81.63,91.33,87.29,97.27,89.39,92.13,97.02,79.23,80.53,84.38,83.18,99.72,78.26,93.84,87.77,88.88,98.54,99.97,89.41,96.18,76.72,80.09,86.05,92.92,87.23,92.2,78.17,87.67
17,Male,Academic,ABM,87.58,99.74,97.64,84.61,76.95,78.53,79.77,90.56,88.6,89.98,97.04,93.1,81.35,82.4,86.56,87.54,87.5,86.62,97.87,92.94,81.08,97.06,80.32,76.2,79.25,75.47,93.12,90.12,92.84,90.97,79.53,85.84,94.16,92.58,79.79,86.78
15,Female,TVL,IA-CES/EPAS,83.91,89.46,75.63,79.35,91.45,81.18,93.82,80.03,83.78,90.15,90.91,93.28,90.33,78.75,99.06,85.94,81.43,84.05,80.23,75.94,77.14,95.85,83.15,82.46,91.11,92.5,91.43,82.15,96.05,85.3,87.08,96.43,75.66,79.45,90.74,84.69
18,Male,TVL,IA-CES/EPAS,85.32,86.49,93.39,93.08,89.79,99.33,75.16,85.7,90.72,98.3,77.67,96.7,82.6,97.1,87.92,82.57,92.52,89.6,93.54,85.92,75.98,75.55,97.26,81.81,91.61,94.3,89.97,97.02,90.37,89.82,84.05,79.67,77.37,85.14,96.96,88.41
15,Female,Academic,STEM,89.13,78.26,95.08,79.45,80.18,91.79,79.19,90.13,87.09,92.79,91.06,90.52,79.49,89.72,85.1,79.12,78.33,84.15,77.37,86.8,88.49,89.38,76.96,78.48,88.7,81.86,86.5,92.01,85.8,90.49,78.89,95.43,77.51,94.12,84.19,91.09
17,Female,TVL,ICT,97.93,99.67,76.48,88.13,80.75,92.55,87.93,85.63,83.52,96,81.55,80.35,77.27,81.58,82.82,79.35,98.71,84.48,95.32,99.5,89.15,85.79,91.45,80.39,90.18,76.62,90.3,79.67,89.83,82.62,89.12,78.34,87.42,90.91,81.87,87.2
15,Male,Academic,ABM,83,79.85,76.85,79.34,90.72,81.81,76.01,98.46,89.33,93.17,77.9,89.11,81.34,91.47,78.7,85.33,98,85.68,80.52,85.71,76.09,76.98,92.68,98.52,76.82,76.04,87.14,80.05,90.57,97.26,83.57,81.56,93.92,98.07,98.49,90.43
15,Male,Academic,STEM,87.58,92.37,80.24,89.25,84.79,90.78,80.36,85.33,91.15,79.41,76.87,84,95.58,86.58,77.95,89.34,97.6,82.93,86,78.78,90.13,91.67,76.37,86.79,90.96,85.92,89.12,82,86.35,80.58,95.84,94.06,83.1,83.37,90.03,87.18
18,Male,TVL,HE,94.89,84.61,94.79,96.89,93.73,81.45,89.2,76.48,86.13,92.19,96.29,98.73,99.38,99.17,83.06,87.26,91.18,89.41,90.98,86.07,88.17,84.19,90.09,83.29,90.46,81.05,89.47,86.4,78.13,92.08,97.66,81.42,93.25,83.88,82.93,87.29
17,Male,TVL,HE,76.95,86.52,83.76,87.12,99.88,99.9,81.35,82.84,90.25,91.64,94.31,80.69,89.86,93.09,86.07,93.9,98.94,89.36,87.07,98.6,88.78,83.05,95.84,97.8,75.04,78.62,88.76,88.88,90.68,95.67,83.72,86.95,99.61,89.35,75.3,84.89
18,Male,Academic,HUMSS,86.53,90.8,92.06,93.14,95.63,95.96,86.55,84.08,90.5,82.96,99.71,86.68,99.53,83.95,76.37,78.71,92.43,86.04,89.62,88.73,99.58,87.63,85.22,92.68,81.63,77.67,83.33,81,93.96,98.79,99.75,81.75,85.61,75.29,96.93,83.56
17,Male,TVL,IA-CES/EPAS,82.77,79.06,99.69,78.88,86.09,90.04,82.95,81.99,87.95,75.71,91.08,88.44,93.03,89.02,75.26,88.04,93.42,86.54,92.6,97.64,83.27,83.22,79.04,92.7,99.13,90.77,87.04,80.36,78.73,87.05,90.04,87.66,90.27,82.15,82.59,90.46
17,Female,TVL,IA-AS,89.31,83.34,99.95,78.3,94.52,96.19,84.38,80.65,88.56,97.94,82.02,86.28,92.52,99.86,88.66,91.93,89.84,85.78,94.68,92.43,90.99,98.62,89.04,90.39,93.31,91.64,89.06,82.75,87.34,78.32,79.58,77.03,83.62,91.98,84.92,87.46
18,Female,Academic,HUMSS,77.42,90.15,77.26,82.21,79.32,88.34,83.85,78.32,85.69,75.46,80.23,95.85,96.03,76.4,85.57,89.24,84.66,89.46,89.16,80.64,82.2,92.84,99.83,90.06,93.95,91.12,86.02,79.97,87.45,86.37,79.93,94.11,92.04,91.83,91.98,88.34
16,Female,Academic,ABM,85.6,93.21,87.82,76.63,82.67,75.33,99.7,96.63,88.06,84.39,79.09,86.98,86.25,78.96,84.66,97.95,76.43,92.47,86.75,87.4,98.05,78.8,82.18,79.65,75.42,85.14,85.69,80.47,75.84,96.64,75.63,76.54,86.26,75.34,77.11,85.64
17,Female,TVL,ICT,93.92,85.79,80.92,76.42,77.05,97.9,92.96,79.27,90.57,89.32,96.41,76.35,79.53,87.73,95.51,93.03,95.38,86.16,75.37,97.58,82.66,93.86,87.49,82.15,97.93,75.01,88.7,92.65,84.91,84.09,95.95,95.69,78.03,87.15,81.46,87.58
17,Female,TVL,ICT,92.68,84.85,80.24,93.48,83.52,90.67,82.35,93.53,87.88,96.04,84.45,89.83,96.22,87.98,79.91,81.95,98.94,92.64,76.94,77.38,91.76,86.79,81.52,99.89,95.14,78.5,90.5,85.71,85.97,93.9,76.13,92.42,78.53,76.28,92.23,84
15,Female,Academic,ABM,75.14,89.82,90.96,75.85,89.02,90.42,83.43,76.72,88.13,80.99,78.65,99.56,76.92,84.51,79.28,84.14,77.29,89.58,75.42,82.34,86.95,80.81,92.08,85.94,99.63,84.09,85.29,82.92,78.42,87.74,81.33,88.65,80.08,75.98,91.95,94.72
16,Female,Academic,HUMSS,84.42,75.45,87.31,84.93,97.32,81.46,80.14,88.46,79.27,95.97,99.13,84.69,95.33,78.61,94.27,77.28,96.64,87.87,82.3,94.59,79.27,82.48,92,87.47,97.21,79.12,87.3,85.41,77.11,96.11,77.95,89.65,92.57,88.99,84.62,84.98
16,Male,Academic,HUMSS,78.1,79.22,80.31,91.75,78.83,90.1,76.19,80.85,83.15,87.81,75.05,95.97,77.09,99.61,93.15,77.57,81.18,86.68,77.53,88.2,85.26,85.07,90.73,84.53,97.25,86.67,85.39,93.19,75.49,93.57,91.95,97.35,80.11,93.88,86.09,85.99
16,Male,Academic,ABM,80.32,83.81,96.09,76.59,78.84,92.21,80.05,95.42,87.79,97.73,96.92,99.26,94.35,93.76,82.73,95.6,87,86.85,95.96,95.53,93.92,81.56,79.47,97.08,96.49,79.53,85.05,77.14,94.9,75.46,88.64,94.55,95.01,82.96,77.42,88.79
18,Female,TVL,IA-AS,92.09,85.73,76.85,77.4,91.87,76.59,85.21,80.97,92.58,87.2,84.13,84.65,93.68,89.43,91.6,91.67,89.52,85.65,81.07,82.65,76.19,78.97,84.59,87.96,95.77,85.21,90.78,80.71,79.56,96.97,97.07,96.65,79.8,82.01,99.6,88.98
18,Female,TVL,HE,78.21,91.14,79.22,76.02,98.88,86.85,88.55,77.06,87.83,82.93,78.46,80.18,98.65,96.65,93.47,79.59,88.37,91.6,92,86.57,94.84,87.83,76.88,81.07,77.08,93.7,90.99,92.78,89.95,85.67,91.01,98.32,97.09,75.08,87.61,90.84
17,Male,Academic,HUMSS,84.69,97.63,79.71,82.14,76.25,83.96,80.66,94.97,86.79,89.43,98.8,79.79,92.02,82.5,96.24,90.09,95.33,87.03,81.18,83.31,75.18,78.53,95.68,86.36,85.57,93.39,86.23,76.56,89.03,95.43,78.92,86.45,89.74,80.97,84.21,86.86
16,Male,TVL,IA-AS,85.42,97.62,75.28,89.37,84.39,99.83,83.08,80.86,85.23,87.11,87.86,81.32,83.23,80.07,95.63,88.97,85.45,86.86,79.3,80.05,95.41,99.71,95.57,96.34,78.17,94.93,81.38,86.18,87.85,83.88,80.76,76.24,91.04,90.32,86.79,85.65
16,Female,Academic,STEM,79.82,87.23,80.52,89.24,97.47,86.7,83.02,89.82,88.68,86.28,98.7,99.39,86.4,82.88,97,97.47,86.72,85.54,83.39,89.86,85.9,89.89,77.49,85.68,83.79,87.92,88.29,90.97,78.61,90.88,92.02,80.5,96.84,91.3,95.82,85.93
16,Female,TVL,IA-CES/EPAS,82.82,88.74,92.37,83.07,86.53,82.63,80.31,79.39,87.46,81.22,77.01,91.27,79.84,83.47,79.5,95.68,99.59,88.33,96.73,91.03,84.11,95.15,91.67,94.57,85.03,98.03,87.32,82.68,96.12,88.27,93.32,80.99,80.52,80.67,79.59,89.58
17,Male,TVL,HE,87.34,78.1,97.22,94.71,81.96,77.64,76.22,81.19,90.37,85.73,96.35,92.29,85.72,88.88,89.34,87.9,96.88,86.79,78.55,94.44,82.63,85.51,86.15,76.01,94.42,89.78,89.75,75.94,78.58,77.81,96.61,91.15,98.53,89.47,91.11,87.98
17,Male,Academic,HUMSS,95.25,98.47,84.89,78.87,99.96,89.58,96.69,78.94,88.33,96.69,90.78,92.58,91.72,87.09,98.65,96.52,88.26,86.57,98.45,86.7,92.5,81.1,95.3,90.89,96.64,85.51,90.36,97.83,81.1,93.22,94.16,75.16,75.11,85.61,97.15,84.94
17,Male,Academic,STEM,82.97,77.45,85.39,99.09,94.24,78.27,96.49,75.66,86.08,84.62,75.73,82.85,92.85,79.88,91.1,86.19,84.13,87.85,80.36,83.97,86.75,83.71,83.35,80.25,93.24,97.38,88.05,95.1,95.89,92.92,89.29,89.57,77.33,83.57,91.9,83.68
15,Male,TVL,IA-AS,85.77,97.49,96.35,98.09,75.84,96.25,88.62,90.67,87.03,93.36,94.1,81.05,98.97,90.84,97.72,91.66,83.55,88.11,99.76,81.53,99.37,99.39,78.57,87.49,90.98,97.55,86.8,86.7,86.48,85.23,87.05,93.88,76.78,93.72,94.97,82.81
15,Female,Academic,ABM,84.23,97.23,95.67,99.41,93.17,84.53,79.72,91.52,84.85,97.59,83.51,90.25,99.58,80.5,97.88,97.61,98.21,87.35,99.36,84.03,78.45,86.44,98.21,91.97,84.48,75.07,84.97,91.39,97.83,97.81,77.39,76.6,92.27,98.7,93.93,89.29
15,Male,Academic,HUMSS,82.86,77.1,78.01,91.94,83.81,95.01,75.14,81.13,86.86,78.6,97.59,85.91,89.36,93.33,90.6,87.04,83.39,88.35,89.37,88.01,87.19,94.32,92.48,90.83,94.88,87.76,90.24,98.31,75.39,99.04,81.53,97.86,93.64,80.89,78.88,84.3
15,Female,Academic,HUMSS,75.36,84.5,75.86,97.41,90.55,75.99,99.49,87.81,86.98,86.72,88.77,98.12,82.53,89.54,79.11,90.61,89.67,81.51,98.12,80.04,81.62,92.31,90.72,83.53,97.19,79.42,86.32,88.9,97.73,84.53,90.72,79.21,99.37,85.63,81.82,90.98
18,Male,Academic,ABM,77.3,82.2,85.31,78.89,94.83,85.38,75.49,78.84,88.75,96.39,86.74,97.04,77.14,88.17,80.88,75.02,84.46,84.82,93.68,99.43,86.69,98.28,90.62,93.63,85.56,94.74,90.82,83.89,83.22,89.19,84.32,94.78,90.71,79.56,77.78,91.48
15,Male,Academic,HUMSS,90.82,78.95,79.51,83.41,81.71,95.42,95.71,75.97,87.29,89.95,90.59,88.12,99.1,93.85,94.79,85.7,89.63,85.16,99.15,92.78,84.07,83.59,87.57,77.62,98.56,78.17,85.03,98.41,92.09,98.3,88.63,86.24,92.8,81.08,81.69,87.79
16,Male,Academic,HUMSS,89.2,93.05,85.7,96.83,78.96,76.78,77.16,93.82,87.12,84.27,86.33,82.02,86.14,93.3,90.57,76.56,84.06,91.9,78.31,75.61,99.48,98.96,87.68,99.91,95.39,90.21,85.3,92.24,78.4,79.62,97.81,92.25,97.97,77.55,85.44,88.3
15,Male,TVL,ICT,89.99,75.5,86.38,88.02,95.12,81.61,94.71,93.26,86.04,99.34,75.29,96.57,87.95,76.23,89.73,87.47,75.99,86.58,78.99,90.85,90.69,78.73,96.48,90.01,77.82,89.27,89.01,79.49,80.81,82.87,91.57,90.62,95.16,81.59,91.61,87.33
17,Female,TVL,HE,77.74,83.28,96.14,80.96,83.33,89.35,82.74,81.84,83.78,99.41,81.24,78.42,89.08,89.38,98.95,98.24,90.65,88.4,91.81,84.02,80.56,91.31,76.21,77.09,78.9,75.27,87.5,75.33,75.26,96.14,77.9,95.74,76.83,84.72,92,88.99
15,Male,Academic,HUMSS,75.65,84.9,85.55,99.2,80.44,93,77.63,81.81,89.8,78.05,98.74,93.97,85.69,77.59,78.26,90.39,96.53,86.94,75.91,77.38,93.12,97.39,83.69,94.95,76.22,81.95,88.33,92.47,96.26,89.64,80.53,83.03,77.17,99.99,83.7,88.13
18,Male,Academic,ABM,76.78,99.25,81.19,98.99,76.79,84.36,97.24,79.18,89.45,94.73,90.04,79.14,91.78,99.05,90.63,89.22,91.28,85.24,88.61,97.45,98.61,80.16,83.8,98.24,80.3,85.02,87.7,90.05,87.26,84.46,96.97,87.15,88.09,88.06,79.63,89.03
18,Male,Academic,HUMSS,93.78,84.58,95,87.41,81.01,79.86,80.55,92.97,87.91,96.08,75.81,91.97,93.31,91.5,84.27,91.35,79.61,89.56,82.84,80.82,82.02,99.27,82.62,81.71,98.86,85.96,91.03,92.56,79.9,89.16,91.72,85.92,81.25,93.87,79.31,82.83
17,Female,Academic,ABM,77.43,98.36,84.55,83.38,85.23,97.53,95.82,77.6,90.45,81.67,79.28,94.23,83.04,99.05,89.51,91.6,98.91,88.43,80,82.63,78.91,77.02,93.73,95.04,97.47,95.62,90.42,77.31,97.84,98.59,80.07,79.71,98.98,80.3,77.57,90.15
16,Male,Academic,STEM,90.52,99.91,81.94,94.67,93.75,78,88.37,91.36,90.95,87.39,89.27,92.28,83.81,90.38,91.59,96.88,83.87,88.54,92.84,96.35,90.41,83.55,87.6,79.58,94.44,76.32,88.86,82.43,98.82,78.8,91.35,88.77,92.65,87.7,90.67,86.06
16,Female,Academic,STEM,88.18,92.58,79.86,80.94,91.13,85.18,97.44,96.51,88.13,79.81,98.17,79.84,85.13,84.82,89.39,96.63,85.26,89.69,87.47,90.1,89.64,96.54,90.45,95.11,97.33,83.71,87.79,77.34,97.68,86.29,82.06,94.37,92.37,86.02,86.16,86.18
17,Male,Academic,HUMSS,98.05,94.01,91.51,75.42,93.1,78.82,83.14,79.88,92.43,99.17,97.06,99.75,97.58,76.93,75.27,93.85,93.48,89.26,96.51,93.53,84.82,82.01,82.5,83.92,86.63,88.56,86.06,86.53,98.7,94.27,76,82.03,97.59,78.04,88.78,89.12
18,Male,Academic,STEM,80.04,84.97,81.68,79.88,98.7,85.63,78.08,92.62,91.17,77.04,87.5,84.12,97.01,83.68,84.21,84.84,78.96,87.04,90.44,82.74,94.01,94.34,96.71,86.46,88.53,99.66,81.14,85.06,76.21,98.85,87.25,95.62,96.78,75.42,97.29,85.74
18,Male,TVL,IA-AS,89.7,94.92,82.01,95.87,83.97,91.49,97.94,81.59,91.25,87.51,98.66,78.84,76.51,80.75,85.46,94.65,82.5,88.04,95.69,98.89,78.09,87.56,98.74,87.7,94.41,99.39,89.35,91.91,75.51,90.28,82.09,93.97,79.07,93.33,89.62,88.24
16,Female,TVL,IA-AS,75,88.11,79.35,87.36,87.01,89.25,85.65,89.11,87.22,82.47,86.01,80.39,88.01,78.33,79.84,97.75,99.01,84.62,97.19,79.69,86.18,98.11,99.77,92.41,80.63,93.92,87.08,95.05,76.21,87.49,79.55,94.16,80.14,98.06,91.75,91
17,Male,TVL,HE,96.38,77.76,92.76,98.07,91.41,88.92,78.87,87.85,90.66,90.91,94.64,88.74,76.85,95.75,92.21,85.12,99.1,87.87,95.55,94.68,94.19,92.12,98.74,98.84,87.96,93.18,88.86,90.51,89.55,87.44,83.6,97.5,78.36,97.5,87.03,87
15,Female,Academic,ABM,84.45,91.87,80.32,81.73,90.49,76.7,80.15,86.33,84.54,82.69,87.27,84.82,98.36,76.54,91.34,86.72,92.23,88.34,99.25,91.75,82.87,91.41,80.6,98.12,79.93,82.68,92.12,94.93,88.81,96.35,77.93,89.16,82.85,81.11,97.87,92.88
16,Male,Academic,HUMSS,78,79.62,93.4,82.16,89.64,76.13,82.34,92.23,90.46,91.39,82.2,78.1,88.21,80.15,80.64,84.84,94.46,84.84,83.11,94.79,77.88,89.7,80.27,96.78,95.96,76.33,83.72,82.92,79.69,84.17,77.6,76.78,79,88.46,98.56,90.02
18,Female,TVL,ICT,76.28,76.18,78.04,75.04,96.85,75.75,91.98,97.79,90.26,82.88,83.45,91.55,79.66,88.35,95.7,97.05,96.05,88.55,92.88,83.98,95.57,97.04,97.68,90.95,84.68,91.7,85.08,92.96,91.47,78.97,89.57,80.68,82.25,80.74,91.42,88.72
15,Female,Academic,HUMSS,92.41,80.73,88.83,79.81,81.44,85.17,96.34,94,84.78,83.01,94.94,85.55,92.71,97.49,96.56,78.49,75.83,90.93,86.53,75.64,81.08,81.57,85.24,90.85,98.79,96.58,86.59,96.36,95.16,80.95,91.21,89.45,87.78,99.37,77.63,83.08
18,Male,Academic,HUMSS,92.05,84.82,89.22,77.97,80.87,85.16,96,76.77,83.64,79.52,85.17,79.83,98.7,92.83,95.35,90.51,87.19,87.72,99.8,95.19,95.57,83.17,88.93,92.28,88.71,92.24,90.36,75.14,89.86,95.55,86.4,86.84,84.56,83.09,89.34,91.63
15,Female,Academic,ABM,93.33,86.47,99.69,77.93,87.91,84.63,95.48,84.92,88.35,82.05,85.02,89.25,77.24,80.37,91.12,81.38,83.1,88.69,98.73,91.2,97.1,82.47,78.94,83.54,94.1,91.46,91.87,85.07,91.65,84.5,92.27,82.68,88.72,80.14,82.19,89.05
18,Male,Academic,ABM,86.35,93.65,83.89,93.76,78.83,90.15,77.82,86.34,89.27,92.85,75.71,86.96,76.69,85.53,75.68,93.04,77.94,87.3,91.87,77.48,91.69,91.58,79.27,84.26,75.25,96.16,87.98,77.48,82.17,78.17,98.68,91.35,97.02,81.84,84.04,91.41
15,Female,TVL,IA-AS,88.5,94.5,87.09,79.82,80.63,80.57,98.86,85.6,88.3,92.93,87.2,76.55,97.71,91.36,95.06,97.96,91.66,85.7,95.89,97.21,99.5,99.55,96.66,88.65,98.62,92.56,88,88.53,90.38,97.2,81.49,75.34,85.09,88.59,89.19,89.06
18,Female,TVL,IA-CES/EPAS,87.37,82.18,89.67,90.7,75.08,86.55,84.64,92.67,86.54,75.42,97.93,78.71,81.81,91.33,91.05,89.74,81.25,84.28,87.98,88.46,83.25,96.25,82.64,91.54,78.69,89.86,85.99,95.55,89.12,95,98.61,76.67,97.69,90.69,92.9,87.88
15,Male,Academic,HUMSS,89.78,82.29,88.4,90.93,79.71,82.49,78.48,78.42,87.6,95.08,96.35,92.71,92.86,83.67,98.7,99.7,79.3,88.84,98.6,82.57,89.89,79.44,75.95,77.31,95.84,81.46,87.21,83.21,79.99,89.23,97.68,86.68,79,81.18,91.04,90.72
16,Male,Academic,ABM,78.17,81.41,92.86,86.79,84.41,93.42,94.73,76.17,85.72,83.34,82.67,97.61,75.52,90.68,86.54,76.19,88.18,87.79,94.89,97.44,89.21,94.83,89.9,99.79,91.98,90.35,88.68,97.04,88.56,77.79,99.81,87.59,95.22,98.35,93.23,83.97
15,Female,TVL,IA-CES/EPAS,77.57,99.07,79.84,92.97,84.56,92.21,78.51,94.71,84.55,95.05,97.59,92.85,93.82,97.93,85.12,75.91,89.68,86.69,88.12,82.95,83.77,75.06,87.64,91.3,84.53,97.1,87.33,88.43,83.58,97.52,83.03,93.7,79.48,91.53,75.71,88.74
17,Male,Academic,HUMSS,83.3,77.58,85.41,96.05,99.7,90.18,91.64,95.36,86.28,93.03,83.74,85.67,97.57,78.32,78.83,90.5,81.99,87.21,77.08,82.89,79.73,99.14,82.31,99.76,88.55,89.17,84.15,99.51,86.59,94.84,80.05,89.46,84.02,76.02,79.12,85.92
16,Male,Academic,HUMSS,98.28,76.12,87.2,94.15,99.65,97.03,92.63,85.69,94.54,77.17,85.9,75.94,93.44,98.3,93.16,80.98,95.66,84.96,86.72,76.78,87.46,93.68,83.89,94,87.96,94.16,86.52,80.63,92.35,91.69,85.43,99.55,97.18,93.77,95.21,84.61
17,Male,Academic,HUMSS,76.95,78.88,90.66,91.94,89.17,92.73,89.15,83.67,89.13,90.3,90.28,96.58,80.96,96.32,86.46,80.69,84.56,86.98,86.52,83.11,77.56,78.15,91.72,79.9,81.11,81.25,84.67,98.83,76.9,94.3,92.4,96.4,89.8,82.77,91.65,86.72
16,Male,TVL,ICT,86.77,82.42,80.75,88.55,83.84,78.03,87.88,75.25,91.24,78.33,91.62,98.09,78.89,99.85,90.35,89.94,95.19,90.71,95.43,95.86,92.51,77.48,82.5,77.73,89.82,96.36,88.26,90.06,93.07,92.65,96.64,83.56,88.57,94.83,90.31,83.5
18,Male,TVL,ICT,95.41,89.98,90.82,79.53,81.75,76.92,82.48,85.19,83.46,79.96,92.44,90.26,91.9,89.98,90.92,78.85,78.03,91.28,83.62,96.8,95.97,84.27,77.94,88.18,90.98,78.9,89.53,78.67,82.1,94.38,82.95,95.6,93.66,86.95,88.74,86.03
17,Male,Academic,HUMSS,96.8,83.06,85.75,75.96,96.13,98.09,92.61,77.19,88.17,90.34,75.69,81.45,98.79,98.77,83.61,91.09,98.87,81.33,97.76,87.37,90.37,91.46,77.74,90.23,95.41,96.4,87.64,98.47,85.53,75.08,86.14,85.06,76.24,87.78,90.15,86.48
18,Female,TVL,IA-AS,93.94,92.25,78.51,93.55,78.49,87.17,99,82.11,83.12,89.82,76.17,81.7,76.14,83.96,92.89,75.55,92.21,90.53,92.62,94.38,97.23,75.18,85.8,92.44,97.53,95.99,86.73,94.93,80.53,88.03,91.5,93.64,87.83,85.39,95.21,87.98
