age,gender,track,g7_filipino,g7_english,g7_math,g7_science,g7_ap,g7_tle,g7_mapeh,g7_esp,g8_filipino,g8_english,g8_math,g8_science,g8_ap,g8_tle,g8_mapeh,g8_esp,g9_filipino,g9_english,g9_math,g9_science,g9_ap,g9_tle,g9_mapeh,g9_esp,g10_filipino,g10_english,g10_math,g10_science,g10_ap,g10_tle,g10_mapeh,g10_esp
17,Male,Academic,88.07,93.92,82.46,95.44,91.8,86.37,88.16,93.16,77.23,81.5,88.42,84.14,83.65,85.29,86.02,96.01,86.49,99.51,95.73,98.44,95.96,95.67,81.8,92.42,76.19,82.98,96.28,94.08,81.57,97.88,81.14,81.5
18,Male,TVL,75.74,88.33,85.34,98.45,77.47,80.99,88.03,84.6,81.66,89.1,83.36,75.33,83.55,76.63,88.39,83.97,91.7,78.71,89.97,77.27,92.58,84.38,94.02,88.1,76.56,88.84,98.6,88.58,91.89,95.08,92.01,75.13
15,Female,Academic,96.27,99.74,95.61,99.11,82.56,98.75,94.39,97.35,97.32,95.76,75.1,93.68,80.52,76.41,81.18,75.94,93.92,76.22,83.49,80.96,86.03,75.73,77.81,88.03,81.69,93.93,98.78,81.57,92.2,97.82,78.06,93.83
17,Male,Academic,76.55,77.92,75.67,85.8,87.55,93.75,91.38,89.48,91.33,87.29,97.27,89.39,92.13,97.02,79.23,80.53,83.18,99.72,78.26,93.84,87.77,88.88,98.54,99.97,96.18,76.72,80.09,86.05,92.92,87.23,92.2,78.17
17,Male,Academic,87.58,99.74,97.64,84.61,76.95,78.53,79.77,90.56,89.98,97.04,93.1,81.35,82.4,86.56,87.54,87.5,97.87,92.94,81.08,97.06,80.32,76.2,79.25,75.47,90.12,92.84,90.97,79.53,85.84,94.16,92.58,79.79
15,Female,TVL,83.91,89.46,75.63,79.35,91.45,81.18,93.82,80.03,90.15,90.91,93.28,90.33,78.75,99.06,85.94,81.43,80.23,75.94,77.14,95.85,83.15,82.46,91.11,92.5,82.15,96.05,85.3,87.08,96.43,75.66,79.45,90.74
18,Male,TVL,85.32,86.49,93.39,93.08,89.79,99.33,75.16,85.7,98.3,77.67,96.7,82.6,97.1,87.92,82.57,92.52,93.54,85.92,75.98,75.55,97.26,81.81,91.61,94.3,97.02,90.37,89.82,84.05,79.67,77.37,85.14,96.96
15,Female,Academic,89.13,78.26,95.08,79.45,80.18,91.79,79.19,90.13,92.79,91.06,90.52,79.49,89.72,85.1,79.12,78.33,77.37,86.8,88.49,89.38,76.96,78.48,88.7,81.86,92.01,85.8,90.49,78.89,95.43,77.51,94.12,84.19
17,Female,TVL,97.93,99.67,76.48,88.13,80.75,92.55,87.93,85.63,96,81.55,80.35,77.27,81.58,82.82,79.35,98.71,95.32,99.5,89.15,85.79,91.45,80.39,90.18,76.62,79.67,89.83,82.62,89.12,78.34,87.42,90.91,81.87
15,Male,Academic,83,79.85,76.85,79.34,90.72,81.81,76.01,98.46,93.17,77.9,89.11,81.34,91.47,78.7,85.33,98,80.52,85.71,76.09,76.98,92.68,98.52,76.82,76.04,80.05,90.57,97.26,83.57,81.56,93.92,98.07,98.49
15,Male,Academic,87.58,92.37,80.24,89.25,84.79,90.78,80.36,85.33,79.41,76.87,84,95.58,86.58,77.95,89.34,97.6,86,78.78,90.13,91.67,76.37,86.79,90.96,85.92,82,86.35,80.58,95.84,94.06,83.1,83.37,90.03
18,Male,TVL,94.89,84.61,94.79,96.89,93.73,81.45,89.2,76.48,92.19,96.29,98.73,99.38,99.17,83.06,87.26,91.18,90.98,86.07,88.17,84.19,90.09,83.29,90.46,81.05,86.4,78.13,92.08,97.66,81.42,93.25,83.88,82.93
17,Male,TVL,76.95,86.52,83.76,87.12,99.88,99.9,81.35,82.84,91.64,94.31,80.69,89.86,93.09,86.07,93.9,98.94,87.07,98.6,88.78,83.05,95.84,97.8,75.04,78.62,88.88,90.68,95.67,83.72,86.95,99.61,89.35,75.3
18,Male,Academic,86.53,90.8,92.06,93.14,95.63,95.96,86.55,84.08,82.96,99.71,86.68,99.53,83.95,76.37,78.71,92.43,89.62,88.73,99.58,87.63,85.22,92.68,81.63,77.67,81,93.96,98.79,99.75,81.75,85.61,75.29,96.93
17,Male,TVL,82.77,79.06,99.69,78.88,86.09,90.04,82.95,81.99,75.71,91.08,88.44,93.03,89.02,75.26,88.04,93.42,92.6,97.64,83.27,83.22,79.04,92.7,99.13,90.77,80.36,78.73,87.05,90.04,87.66,90.27,82.15,82.59
17,Female,TVL,89.31,83.34,99.95,78.3,94.52,96.19,84.38,80.65,97.94,82.02,86.28,92.52,99.86,88.66,91.93,89.84,94.68,92.43,90.99,98.62,89.04,90.39,93.31,91.64,82.75,87.34,78.32,79.58,77.03,83.62,91.98,84.92
18,Female,Academic,77.42,90.15,77.26,82.21,79.32,88.34,83.85,78.32,75.46,80.23,95.85,96.03,76.4,85.57,89.24,84.66,89.16,80.64,82.2,92.84,99.83,90.06,93.95,91.12,79.97,87.45,86.37,79.93,94.11,92.04,91.83,91.98
16,Female,Academic,85.6,93.21,87.82,76.63,82.67,75.33,99.7,96.63,84.39,79.09,86.98,86.25,78.96,84.66,97.95,76.43,86.75,87.4,98.05,78.8,82.18,79.65,75.42,85.14,80.47,75.84,96.64,75.63,76.54,86.26,75.34,77.11
17,Female,TVL,93.92,85.79,80.92,76.42,77.05,97.9,92.96,79.27,89.32,96.41,76.35,79.53,87.73,95.51,93.03,95.38,75.37,97.58,82.66,93.86,87.49,82.15,97.93,75.01,92.65,84.91,84.09,95.95,95.69,78.03,87.15,81.46
17,Female,TVL,92.68,84.85,80.24,93.48,83.52,90.67,82.35,93.53,96.04,84.45,89.83,96.22,87.98,79.91,81.95,98.94,76.94,77.38,91.76,86.79,81.52,99.89,95.14,78.5,85.71,85.97,93.9,76.13,92.42,78.53,76.28,92.23
15,Female,Academic,75.14,89.82,90.96,75.85,89.02,90.42,83.43,76.72,80.99,78.65,99.56,76.92,84.51,79.28,84.14,77.29,75.42,82.34,86.95,80.81,92.08,85.94,99.63,84.09,82.92,78.42,87.74,81.33,88.65,80.08,75.98,91.95
16,Female,Academic,84.42,75.45,87.31,84.93,97.32,81.46,80.14,88.46,95.97,99.13,84.69,95.33,78.61,94.27,77.28,96.64,82.3,94.59,79.27,82.48,92,87.47,97.21,79.12,85.41,77.11,96.11,77.95,89.65,92.57,88.99,84.62
16,Male,Academic,78.1,79.22,80.31,91.75,78.83,90.1,76.19,80.85,87.81,75.05,95.97,77.09,99.61,93.15,77.57,81.18,77.53,88.2,85.26,85.07,90.73,84.53,97.25,86.67,93.19,75.49,93.57,91.95,97.35,80.11,93.88,86.09
16,Male,Academic,80.32,83.81,96.09,76.59,78.84,92.21,80.05,95.42,97.73,96.92,99.26,94.35,93.76,82.73,95.6,87,95.96,95.53,93.92,81.56,79.47,97.08,96.49,79.53,77.14,94.9,75.46,88.64,94.55,95.01,82.96,77.42
18,Female,TVL,92.09,85.73,76.85,77.4,91.87,76.59,85.21,80.97,87.2,84.13,84.65,93.68,89.43,91.6,91.67,89.52,81.07,82.65,76.19,78.97,84.59,87.96,95.77,85.21,80.71,79.56,96.97,97.07,96.65,79.8,82.01,99.6
18,Female,TVL,78.21,91.14,79.22,76.02,98.88,86.85,88.55,77.06,82.93,78.46,80.18,98.65,96.65,93.47,79.59,88.37,92,86.57,94.84,87.83,76.88,81.07,77.08,93.7,92.78,89.95,85.67,91.01,98.32,97.09,75.08,87.61
17,Male,Academic,84.69,97.63,79.71,82.14,76.25,83.96,80.66,94.97,89.43,98.8,79.79,92.02,82.5,96.24,90.09,95.33,81.18,83.31,75.18,78.53,95.68,86.36,85.57,93.39,76.56,89.03,95.43,78.92,86.45,89.74,80.97,84.21
16,Male,TVL,85.42,97.62,75.28,89.37,84.39,99.83,83.08,80.86,87.11,87.86,81.32,83.23,80.07,95.63,88.97,85.45,79.3,80.05,95.41,99.71,95.57,96.34,78.17,94.93,86.18,87.85,83.88,80.76,76.24,91.04,90.32,86.79
16,Female,Academic,79.82,87.23,80.52,89.24,97.47,86.7,83.02,89.82,86.28,98.7,99.39,86.4,82.88,97,97.47,86.72,83.39,89.86,85.9,89.89,77.49,85.68,83.79,87.92,90.97,78.61,90.88,92.02,80.5,96.84,91.3,95.82
16,Female,TVL,82.82,88.74,92.37,83.07,86.53,82.63,80.31,79.39,81.22,77.01,91.27,79.84,83.47,79.5,95.68,99.59,96.73,91.03,84.11,95.15,91.67,94.57,85.03,98.03,82.68,96.12,88.27,93.32,80.99,80.52,80.67,79.59
17,Male,TVL,87.34,78.1,97.22,94.71,81.96,77.64,76.22,81.19,85.73,96.35,92.29,85.72,88.88,89.34,87.9,96.88,78.55,94.44,82.63,85.51,86.15,76.01,94.42,89.78,75.94,78.58,77.81,96.61,91.15,98.53,89.47,91.11
17,Male,Academic,95.25,98.47,84.89,78.87,99.96,89.58,96.69,78.94,96.69,90.78,92.58,91.72,87.09,98.65,96.52,88.26,98.45,86.7,92.5,81.1,95.3,90.89,96.64,85.51,97.83,81.1,93.22,94.16,75.16,75.11,85.61,97.15
17,Male,Academic,82.97,77.45,85.39,99.09,94.24,78.27,96.49,75.66,84.62,75.73,82.85,92.85,79.88,91.1,86.19,84.13,80.36,83.97,86.75,83.71,83.35,80.25,93.24,97.38,95.1,95.89,92.92,89.29,89.57,77.33,83.57,91.9
15,Male,TVL,85.77,97.49,96.35,98.09,75.84,96.25,88.62,90.67,93.36,94.1,81.05,98.97,90.84,97.72,91.66,83.55,99.76,81.53,99.37,99.39,78.57,87.49,90.98,97.55,86.7,86.48,85.23,87.05,93.88,76.78,93.72,94.97
15,Female,Academic,84.23,97.23,95.67,99.41,93.17,84.53,79.72,91.52,97.59,83.51,90.25,99.58,80.5,97.88,97.61,98.21,99.36,84.03,78.45,86.44,98.21,91.97,84.48,75.07,91.39,97.83,97.81,77.39,76.6,92.27,98.7,93.93
15,Male,Academic,82.86,77.1,78.01,91.94,83.81,95.01,75.14,81.13,78.6,97.59,85.91,89.36,93.33,90.6,87.04,83.39,89.37,88.01,87.19,94.32,92.48,90.83,94.88,87.76,98.31,75.39,99.04,81.53,97.86,93.64,80.89,78.88
15,Female,Academic,75.36,84.5,75.86,97.41,90.55,75.99,99.49,87.81,86.72,88.77,98.12,82.53,89.54,79.11,90.61,89.67,98.12,80.04,81.62,92.31,90.72,83.53,97.19,79.42,88.9,97.73,84.53,90.72,79.21,99.37,85.63,81.82
18,Male,Academic,77.3,82.2,85.31,78.89,94.83,85.38,75.49,78.84,96.39,86.74,97.04,77.14,88.17,80.88,75.02,84.46,93.68,99.43,86.69,98.28,90.62,93.63,85.56,94.74,83.89,83.22,89.19,84.32,94.78,90.71,79.56,77.78
15,Male,Academic,90.82,78.95,79.51,83.41,81.71,95.42,95.71,75.97,89.95,90.59,88.12,99.1,93.85,94.79,85.7,89.63,99.15,92.78,84.07,83.59,87.57,77.62,98.56,78.17,98.41,92.09,98.3,88.63,86.24,92.8,81.08,81.69
16,Male,Academic,89.2,93.05,85.7,96.83,78.96,76.78,77.16,93.82,84.27,86.33,82.02,86.14,93.3,90.57,76.56,84.06,78.31,75.61,99.48,98.96,87.68,99.91,95.39,90.21,92.24,78.4,79.62,97.81,92.25,97.97,77.55,85.44
15,Male,TVL,89.99,75.5,86.38,88.02,95.12,81.61,94.71,93.26,99.34,75.29,96.57,87.95,76.23,89.73,87.47,75.99,78.99,90.85,90.69,78.73,96.48,90.01,77.82,89.27,79.49,80.81,82.87,91.57,90.62,95.16,81.59,91.61
17,Female,TVL,77.74,83.28,96.14,80.96,83.33,89.35,82.74,81.84,99.41,81.24,78.42,89.08,89.38,98.95,98.24,90.65,91.81,84.02,80.56,91.31,76.21,77.09,78.9,75.27,75.33,75.26,96.14,77.9,95.74,76.83,84.72,92
15,Male,Academic,75.65,84.9,85.55,99.2,80.44,93,77.63,81.81,78.05,98.74,93.97,85.69,77.59,78.26,90.39,96.53,75.91,77.38,93.12,97.39,83.69,94.95,76.22,81.95,92.47,96.26,89.64,80.53,83.03,77.17,99.99,83.7
18,Male,Academic,76.78,99.25,81.19,98.99,76.79,84.36,97.24,79.18,94.73,90.04,79.14,91.78,99.05,90.63,89.22,91.28,88.61,97.45,98.61,80.16,83.8,98.24,80.3,85.02,90.05,87.26,84.46,96.97,87.15,88.09,88.06,79.63
18,Male,Academic,93.78,84.58,95,87.41,81.01,79.86,80.55,92.97,96.08,75.81,91.97,93.31,91.5,84.27,91.35,79.61,82.84,80.82,82.02,99.27,82.62,81.71,98.86,85.96,92.56,79.9,89.16,91.72,85.92,81.25,93.87,79.31
17,Female,Academic,77.43,98.36,84.55,83.38,85.23,97.53,95.82,77.6,81.67,79.28,94.23,83.04,99.05,89.51,91.6,98.91,80,82.63,78.91,77.02,93.73,95.04,97.47,95.62,77.31,97.84,98.59,80.07,79.71,98.98,80.3,77.57
16,Male,Academic,90.52,99.91,81.94,94.67,93.75,78,88.37,91.36,87.39,89.27,92.28,83.81,90.38,91.59,96.88,83.87,92.84,96.35,90.41,83.55,87.6,79.58,94.44,76.32,82.43,98.82,78.8,91.35,88.77,92.65,87.7,90.67
16,Female,Academic,88.18,92.58,79.86,80.94,91.13,85.18,97.44,96.51,79.81,98.17,79.84,85.13,84.82,89.39,96.63,85.26,87.47,90.1,89.64,96.54,90.45,95.11,97.33,83.71,77.34,97.68,86.29,82.06,94.37,92.37,86.02,86.16
17,Male,Academic,98.05,94.01,91.51,75.42,93.1,78.82,83.14,79.88,99.17,97.06,99.75,97.58,76.93,75.27,93.85,93.48,96.51,93.53,84.82,82.01,82.5,83.92,86.63,88.56,86.53,98.7,94.27,76,82.03,97.59,78.04,88.78
18,Male,Academic,80.04,84.97,81.68,79.88,98.7,85.63,78.08,92.62,77.04,87.5,84.12,97.01,83.68,84.21,84.84,78.96,90.44,82.74,94.01,94.34,96.71,86.46,88.53,99.66,85.06,76.21,98.85,87.25,95.62,96.78,75.42,97.29
18,Male,TVL,89.7,94.92,82.01,95.87,83.97,91.49,97.94,81.59,87.51,98.66,78.84,76.51,80.75,85.46,94.65,82.5,95.69,98.89,78.09,87.56,98.74,87.7,94.41,99.39,91.91,75.51,90.28,82.09,93.97,79.07,93.33,89.62
16,Female,TVL,75,88.11,79.35,87.36,87.01,89.25,85.65,89.11,82.47,86.01,80.39,88.01,78.33,79.84,97.75,99.01,97.19,79.69,86.18,98.11,99.77,92.41,80.63,93.92,95.05,76.21,87.49,79.55,94.16,80.14,98.06,91.75
17,Male,TVL,96.38,77.76,92.76,98.07,91.41,88.92,78.87,87.85,90.91,94.64,88.74,76.85,95.75,92.21,85.12,99.1,95.55,94.68,94.19,92.12,98.74,98.84,87.96,93.18,90.51,89.55,87.44,83.6,97.5,78.36,97.5,87.03
15,Female,Academic,84.45,91.87,80.32,81.73,90.49,76.7,80.15,86.33,82.69,87.27,84.82,98.36,76.54,91.34,86.72,92.23,99.25,91.75,82.87,91.41,80.6,98.12,79.93,82.68,94.93,88.81,96.35,77.93,89.16,82.85,81.11,97.87
16,Male,Academic,78,79.62,93.4,82.16,89.64,76.13,82.34,92.23,91.39,82.2,78.1,88.21,80.15,80.64,84.84,94.46,83.11,94.79,77.88,89.7,80.27,96.78,95.96,76.33,82.92,79.69,84.17,77.6,76.78,79,88.46,98.56
18,Female,TVL,76.28,76.18,78.04,75.04,96.85,75.75,91.98,97.79,82.88,83.45,91.55,79.66,88.35,95.7,97.05,96.05,92.88,83.98,95.57,97.04,97.68,90.95,84.68,91.7,92.96,91.47,78.97,89.57,80.68,82.25,80.74,91.42
15,Female,Academic,92.41,80.73,88.83,79.81,81.44,85.17,96.34,94,83.01,94.94,85.55,92.71,97.49,96.56,78.49,75.83,86.53,75.64,81.08,81.57,85.24,90.85,98.79,96.58,96.36,95.16,80.95,91.21,89.45,87.78,99.37,77.63
18,Male,Academic,92.05,84.82,89.22,77.97,80.87,85.16,96,76.77,79.52,85.17,79.83,98.7,92.83,95.35,90.51,87.19,99.8,95.19,95.57,83.17,88.93,92.28,88.71,92.24,75.14,89.86,95.55,86.4,86.84,84.56,83.09,89.34
15,Female,Academic,93.33,86.47,99.69,77.93,87.91,84.63,95.48,84.92,82.05,85.02,89.25,77.24,80.37,91.12,81.38,83.1,98.73,91.2,97.1,82.47,78.94,83.54,94.1,91.46,85.07,91.65,84.5,92.27,82.68,88.72,80.14,82.19
18,Male,Academic,86.35,93.65,83.89,93.76,78.83,90.15,77.82,86.34,92.85,75.71,86.96,76.69,85.53,75.68,93.04,77.94,91.87,77.48,91.69,91.58,79.27,84.26,75.25,96.16,77.48,82.17,78.17,98.68,91.35,97.02,81.84,84.04
15,Female,TVL,88.5,94.5,87.09,79.82,80.63,80.57,98.86,85.6,92.93,87.2,76.55,97.71,91.36,95.06,97.96,91.66,95.89,97.21,99.5,99.55,96.66,88.65,98.62,92.56,88.53,90.38,97.2,81.49,75.34,85.09,88.59,89.19
18,Female,TVL,87.37,82.18,89.67,90.7,75.08,86.55,84.64,92.67,75.42,97.93,78.71,81.81,91.33,91.05,89.74,81.25,87.98,88.46,83.25,96.25,82.64,91.54,78.69,89.86,95.55,89.12,95,98.61,76.67,97.69,90.69,92.9
15,Male,Academic,89.78,82.29,88.4,90.93,79.71,82.49,78.48,78.42,95.08,96.35,92.71,92.86,83.67,98.7,99.7,79.3,98.6,82.57,89.89,79.44,75.95,77.31,95.84,81.46,83.21,79.99,89.23,97.68,86.68,79,81.18,91.04
16,Male,Academic,78.17,81.41,92.86,86.79,84.41,93.42,94.73,76.17,83.34,82.67,97.61,75.52,90.68,86.54,76.19,88.18,94.89,97.44,89.21,94.83,89.9,99.79,91.98,90.35,97.04,88.56,77.79,99.81,87.59,95.22,98.35,93.23
15,Female,TVL,77.57,99.07,79.84,92.97,84.56,92.21,78.51,94.71,95.05,97.59,92.85,93.82,97.93,85.12,75.91,89.68,88.12,82.95,83.77,75.06,87.64,91.3,84.53,97.1,88.43,83.58,97.52,83.03,93.7,79.48,91.53,75.71
17,Male,Academic,83.3,77.58,85.41,96.05,99.7,90.18,91.64,95.36,93.03,83.74,85.67,97.57,78.32,78.83,90.5,81.99,77.08,82.89,79.73,99.14,82.31,99.76,88.55,89.17,99.51,86.59,94.84,80.05,89.46,84.02,76.02,79.12
16,Male,Academic,98.28,76.12,87.2,94.15,99.65,97.03,92.63,85.69,77.17,85.9,75.94,93.44,98.3,93.16,80.98,95.66,86.72,76.78,87.46,93.68,83.89,94,87.96,94.16,80.63,92.35,91.69,85.43,99.55,97.18,93.77,95.21
17,Male,Academic,76.95,78.88,90.66,91.94,89.17,92.73,89.15,83.67,90.3,90.28,96.58,80.96,96.32,86.46,80.69,84.56,86.52,83.11,77.56,78.15,91.72,79.9,81.11,81.25,98.83,76.9,94.3,92.4,96.4,89.8,82.77,91.65
16,Male,TVL,86.77,82.42,80.75,88.55,83.84,78.03,87.88,75.25,78.33,91.62,98.09,78.89,99.85,90.35,89.94,95.19,95.43,95.86,92.51,77.48,82.5,77.73,89.82,96.36,90.06,93.07,92.65,96.64,83.56,88.57,94.83,90.31
18,Male,TVL,95.41,89.98,90.82,79.53,81.75,76.92,82.48,85.19,79.96,92.44,90.26,91.9,89.98,90.92,78.85,78.03,83.62,96.8,95.97,84.27,77.94,88.18,90.98,78.9,78.67,82.1,94.38,82.95,95.6,93.66,86.95,88.74
17,Male,Academic,96.8,83.06,85.75,75.96,96.13,98.09,92.61,77.19,90.34,75.69,81.45,98.79,98.77,83.61,91.09,98.87,97.76,87.37,90.37,91.46,77.74,90.23,95.41,96.4,98.47,85.53,75.08,86.14,85.06,76.24,87.78,90.15
18,Female,TVL,93.94,92.25,78.51,93.55,78.49,87.17,99,82.11,89.82,76.17,81.7,76.14,83.96,92.89,75.55,92.21,92.62,94.38,97.23,75.18,85.8,92.44,97.53,95.99,94.93,80.53,88.03,91.5,93.64,87.83,85.39,95.21
17,Female,Academic,84.6,81.88,79.95,77.22,91.48,91.86,86.88,89.1,97.81,90.4,88.68,77.73,86.38,82.88,91.84,95,76.63,98.45,92.52,87.36,94.56,82.6,96.48,95.85,91.34,82.14,93.11,80.23,84.88,96.74,76.81,83.46
17,Female,Academic,99.25,87.99,92.61,96.01,75.09,94.03,83.14,94.52,99.53,75.9,96.96,98.88,98.28,90.88,87.95,98.6,86.57,99.14,97.93,86.79,90.45,87.44,78.42,96.97,93.27,75.06,76.73,98.28,83.58,81.2,78.41,91.24
18,Male,Academic,97.94,82.02,77.9,94.42,76.53,95.12,78.35,79.65,86.55,86.52,99.36,85.53,85.21,78.46,87.8,96.12,83.22,94.87,95.82,83.56,81.62,99.72,77.18,87.14,88.06,82.49,81,83.61,79.83,89.71,88.36,85.05
16,Male,TVL,91.91,96.37,81.9,98.33,95.41,81.15,92.93,89.96,92.68,85.52,97.35,75.73,75.43,81.2,82.97,91.37,93.52,85.91,99.75,82.15,93.99,85.03,99.35,75.78,95.72,81.25,91.85,94.44,83.29,94.75,90.19,96.31
18,Male,TVL,96.19,82.66,76.96,80.76,80.65,77.17,80.46,94.46,79.56,96.98,84.96,87.51,89.36,90.53,79.96,99.4,75.27,83.42,92.53,79.28,88.01,90.59,81.22,96.21,90.61,89.34,97.24,94.23,96.85,91.48,90.92,86.87
17,Female,TVL,99.87,82.43,86.07,76.45,84.73,87.97,86.06,78.14,97.55,85.57,93.42,91.76,88.05,80.3,94.49,86.29,90.19,84.75,99.24,99.78,99.5,90.51,75.21,86.24,78.93,88.22,90.08,87,77.97,88.47,77.03,97.8
15,Female,Academic,85.37,84.34,87.71,78.96,87.33,96.15,97.53,97.94,93.09,77.8,99.31,83.32,92.52,84.36,99.15,80.15,97.09,97.52,93.96,89.65,91.57,94.48,97.6,78.83,82.88,91.14,88.11,85.2,75.98,93.36,88.39,77.46
18,Female,TVL,81.6,86.36,90.58,88.33,79.87,90.27,86.75,92.4,85.94,92.48,91.04,96.82,98.2,84.62,98.2,98.73,95.63,85.75,99.44,93.91,83.25,81.93,76.02,82.35,88.51,78.28,76.28,96.81,79.81,95.41,75.29,97.79
18,Female,Academic,96.87,97.35,80.44,96.97,85.75,91.71,82.22,81.74,77.75,93.48,85.82,82.75,78.41,92.76,95.5,92.56,80.81,86.45,84.07,79.57,75.16,83.45,76.26,86.75,75.23,79.54,92.39,92.91,87.49,80.51,75.68,99.69
15,Female,TVL,97.52,87.22,85.32,81.91,75.72,85.62,76.28,76.75,91.16,95.26,77.19,82.11,84.76,81.37,90.14,94.16,78.36,83.79,76.16,78.93,86.01,89.24,89.82,94.28,75.45,77.5,81.09,75.79,92.95,75.75,99.36,76.46
17,Female,TVL,98.76,92.4,83.67,81.98,82.67,83.5,92.59,95.8,92.41,92.55,99.05,97.25,86.07,75.68,97.85,95.94,94.58,78.81,76.34,96.08,91.75,93.76,92.27,78.54,84.47,96,87.47,85.34,87.46,80.71,76.19,76.94
16,Male,TVL,89.63,81.12,81.27,82.74,78.43,84.08,97.79,86.9,78.5,97.15,97.09,88.74,98.13,78.04,98.76,90.11,91.67,93.3,93.3,77.73,95.06,89.4,88.3,84.86,78.61,93.34,84.92,95.66,97.43,99.07,84.76,79.27
16,Female,Academic,75.41,75.83,96.3,89.25,99.66,88.42,97.9,89.69,90.85,89.17,81.15,79.47,84.47,86.65,78.4,88.69,85.6,85.93,94.27,98.96,87.1,88.84,89.32,95.79,79.21,79.25,82.88,75.24,95.34,85.11,87.05,89.96
18,Male,Academic,82.22,80.14,83.67,81.55,88,92.16,76.6,91.93,94.78,96.27,95.19,97.22,79.71,76.99,87.96,78.36,89.13,79.01,83.71,82.27,94.55,89.37,95.93,86.39,87.76,81.52,87.16,84.87,82.56,95.45,91.33,85.32
16,Male,Academic,89.22,85.22,99.66,82.5,93.85,80.25,77.4,89.76,75.35,83.57,88.35,95.24,87.45,91.39,95.87,80.48,84.02,82.49,84.13,83.57,80.46,86.51,86.62,77.45,75.43,93.95,85.93,75.21,83.8,97.05,85.95,97.22
16,Female,TVL,84.98,85.25,80.96,95.03,81.77,83.88,89,99.11,77.48,89.74,97.74,85.36,90.01,82.56,81.27,81.92,88.99,85.28,86.25,86.83,77.09,90.13,90.17,97.05,76.83,86.32,77.4,75.27,76.67,87.18,96.14,82.35
18,Male,TVL,93.44,76.41,89.64,84.86,79.33,78.68,82.47,91.53,80.57,82.16,75.88,77.64,87.36,79.32,81.86,87.75,89.22,97.43,81.07,80.16,75.11,96.79,88.74,85.33,75.71,83.4,78.19,91.02,86.63,77.82,84.82,95.94
18,Male,TVL,79.96,75.82,87.41,87.51,94.24,80.34,99.46,82.53,97.13,75.88,79.78,95,80.5,85.65,96.78,84.55,92.06,78.79,98.51,79.57,92.17,75.24,90.66,86.43,98.25,81.39,93.36,95.75,83.9,86.16,84,78.31
16,Female,TVL,82.13,93.8,76.01,78.37,87.49,91.77,81.28,78.81,98.23,86.91,89.56,88.95,86.22,78.04,94.33,91.83,82.37,94.43,93.84,95.9,92.44,79.73,97.02,95.52,94.57,86.13,97.64,91.44,94.42,91.01,92.3,89.52
17,Male,Academic,88.01,86.9,75.79,90.22,91.62,78.81,78.09,94.79,90.65,87.38,92.33,91.7,91.29,96.88,75.63,87,90.67,85.37,80.55,97.1,99.88,87.82,95.74,81.76,80.21,84.37,90,77.56,92.55,82.45,84.51,87.18
18,Male,Academic,81.09,84.04,86.34,92.71,95.36,79.07,87.33,77.14,97.35,80.93,90.56,92.61,86.01,98.9,93.68,84.68,80.34,79.28,88.39,76.65,80.27,93.75,88.64,81.87,80.13,95.14,81.44,81.29,76.47,92.18,85.56,91.11
15,Male,TVL,82.02,88.42,90.33,91.85,76.49,81.3,86.14,97.39,77.52,97.57,98.8,77.28,82.91,97.17,98.87,90.41,77.1,93.14,89.39,97.97,77.35,76.33,85.58,99,96.42,98.66,88.78,88.52,82.41,85.35,99.19,83.54
16,Female,Academic,86.64,80.63,95.76,96.35,77.87,83.34,97.53,85.87,75.29,97.41,80.65,86.88,87.05,77.87,99.83,75.25,76.6,89.87,82.03,76.66,97.35,76.12,95.17,96.39,76.14,80.16,92.29,77.92,80.5,78.22,77.32,85.4
15,Male,TVL,83.53,94.33,80.21,88.5,87.66,98.21,80.64,80.25,96.92,79.32,89.05,94.35,91.42,89.57,85.82,93.51,79.56,85.71,89.47,87.44,96.04,78.79,86.75,77.18,75.14,77.81,78.41,89.09,79.16,93.62,84.67,82.09
16,Male,Academic,88.37,86.94,93.82,96.85,90.38,77.69,94.26,97.7,95.73,90.76,77.02,87.21,79,98.28,85.39,82.68,91.99,90.17,97.37,91.98,86.94,81.03,94.05,84.11,88.24,81.09,79.48,98.55,97.11,87.5,92.89,83.22
17,Female,Academic,87.01,79.84,83.67,90.34,83.72,76.86,78.82,87.44,81.81,86.43,86.03,87.26,84.03,92.01,77.84,93.5,81.37,96.79,98.17,96.61,96.02,84.32,88.85,95.3,98.04,77.07,81.66,90.73,98.69,79.01,84.33,84.12
17,Male,TVL,99.88,82.45,91.04,99.67,90.28,94.65,80.75,81.29,91.2,95.94,94.09,86.6,86.85,76.29,81.51,98.36,94.4,93.34,77.86,85.75,80.3,98.25,96.54,87.22,94.16,84.21,77.03,99.52,96.89,78.51,77.46,99.76
16,Female,Academic,84.63,75.49,95.32,88.34,86.11,96.22,95.04,87.04,88.06,98.33,89.89,76.42,77.62,90.78,89.86,76.27,82.62,82.22,99.59,83.12,79.51,89.61,98.86,98.31,79.56,81.53,94.11,80.9,98.91,80.11,88.32,93.15
17,Female,Academic,97.67,75.65,82.05,87.37,98.19,91.27,78.19,77.99,79.96,93.1,87.93,85.49,85.4,80.49,99.2,79.23,83.64,81.56,94.55,91.68,99.97,85.43,81.02,99.69,77.82,79.55,80.2,76.44,97.43,91.63,90.51,84.91
